Time (s),PPG_RED_RAW,PPG_IR,PPG_GREEN,ECG,T_AMBIENT,T_OBJECT,HR_GT
27.9175,31787,34692,96,1288,22.47,24.02,N/A
27.9200,31774,34685,100,1501,22.47,24.02,N/A
27.9225,31780,34684,99,1407,22.47,24.02,N/A
27.9250,31792,34693,76,1067,22.47,24.02,N/A
27.9275,31777,34694,96,1016,22.47,24.02,N/A
27.9300,31787,34693,89,1294,22.47,24.02,N/A
27.9325,31767,34688,85,1530,22.47,24.02,N/A
27.9350,31779,34692,76,1433,22.47,24.02,N/A
27.9375,31781,34692,91,1182,22.47,24.02,N/A
27.9400,31777,34667,86,1099,22.47,24.02,N/A
27.9425,31771,34669,88,1184,22.47,24.02,N/A
27.9450,31776,34668,94,1455,22.47,24.02,N/A
27.9475,31771,34674,87,1492,22.47,24.02,N/A
27.9500,31774,34680,74,1321,22.47,24.02,N/A
27.9525,31770,34658,92,1257,22.47,24.02,N/A
27.9550,31771,34685,96,1210,22.47,24.02,N/A
27.9575,31769,34669,94,1243,22.47,24.02,N/A
27.9600,31773,34672,86,1189,22.47,24.02,N/A
27.9625,31763,34668,85,1152,22.47,24.02,N/A
27.9650,31767,34670,75,1050,22.47,24.02,N/A
27.9675,31761,34653,95,1092,22.47,24.02,N/A
27.9700,31758,34659,80,1263,22.47,24.02,N/A
27.9725,31756,34650,97,1620,22.47,24.02,N/A
27.9750,31764,34648,92,1489,22.47,24.02,N/A
27.9775,31757,34663,91,1308,22.47,24.02,N/A
27.9800,31770,34662,77,1282,22.47,24.02,N/A
27.9825,31769,34668,78,1249,22.47,24.02,N/A
27.9850,31768,34670,85,1133,22.47,24.02,N/A
27.9875,31769,34662,88,1118,22.47,24.02,N/A
27.9900,31771,34658,88,1292,22.47,24.02,N/A
27.9925,31766,34648,85,1629,22.47,24.02,N/A
27.9950,31762,34636,89,1698,22.47,24.02,N/A
27.9975,31758,34639,93,1562,22.47,24.02,N/A
28.0000,31768,34649,80,1264,22.47,24.02,N/A
28.0025,31758,34646,94,762,22.47,24.02,N/A
28.0050,31767,34662,86,904,22.47,24.02,N/A
28.0075,31751,34651,80,1284,22.47,24.02,N/A
28.0100,31764,34656,84,1551,22.47,24.02,N/A
28.0125,31761,34645,89,1448,22.47,24.02,N/A
28.0150,31763,34653,81,1312,22.47,24.02,N/A
28.0175,31763,34648,81,1159,22.47,24.02,N/A
28.0200,31770,34647,80,1126,22.47,24.02,N/A
28.0225,31749,34630,89,1178,22.47,24.02,N/A
28.0250,31751,34633,86,1288,22.47,24.02,N/A
28.0275,31755,34645,85,1496,22.47,24.02,N/A
28.0300,31765,34638,87,1464,22.47,24.02,N/A
28.0325,31757,34638,85,1474,22.47,24.02,N/A
28.0350,31752,34649,82,1440,22.47,24.02,N/A
28.0375,31760,34647,85,1069,22.47,24.02,N/A
28.0400,31760,34648,75,965,22.47,24.02,N/A
28.0425,31757,34640,73,1200,22.47,24.02,N/A
28.0450,31759,34653,83,1439,22.47,24.02,N/A
28.0475,31766,34648,82,1416,22.47,24.02,N/A
28.0500,31755,34633,99,1282,22.47,24.02,N/A
28.0525,31754,34618,93,1298,22.47,24.02,N/A
28.0550,31746,34636,91,1304,22.47,24.02,N/A
28.0575,31765,34640,89,1241,22.47,24.02,N/A
28.0600,31744,34625,86,1158,22.47,24.02,N/A
28.0625,31754,34633,86,1226,22.47,24.02,N/A
28.0650,31755,34640,86,1289,22.47,24.02,N/A
28.0675,31765,34646,87,1254,22.47,24.02,N/A
28.0700,31760,34650,79,1289,22.47,24.02,N/A
28.0725,31765,34639,76,1641,22.47,24.02,N/A
28.0750,31755,34646,79,1596,22.47,24.02,N/A
28.0775,31755,34615,85,1428,22.47,24.02,N/A
28.0800,31744,34621,86,1289,22.47,24.02,N/A
28.0825,31749,34620,84,1062,22.47,24.02,N/A
28.0850,31763,34628,85,1092,22.47,24.02,N/A
28.0875,31765,34635,92,1313,22.47,24.02,N/A
28.0900,31752,34643,96,1435,22.47,24.02,N/A
28.0925,31760,34639,86,1430,22.47,24.02,N/A
28.0950,31751,34639,84,1251,22.47,24.02,N/A
28.0975,31762,34639,90,1131,22.47,24.02,N/A
28.1000,31745,34620,90,1040,22.47,24.02,N/A
28.1025,31745,34628,94,850,22.47,24.02,N/A
28.1050,31746,34610,75,1082,22.47,24.02,N/A
28.1075,31759,34620,88,1261,22.47,24.02,N/A
28.1100,31753,34620,105,1718,22.47,24.02,N/A
28.1125,31750,34635,80,1733,22.47,24.02,N/A
28.1150,31761,34634,83,1308,22.47,24.02,N/A
28.1175,31768,34639,71,1084,22.47,24.02,N/A
28.1200,31754,34637,77,1056,22.47,24.02,N/A
28.1225,31757,34628,86,1102,22.47,24.02,N/A
28.1250,31768,34637,82,1309,22.47,24.02,N/A
28.1275,31759,34627,91,1424,22.47,24.02,N/A
28.1300,31754,34621,79,1471,22.47,24.02,N/A
28.1325,31758,34623,80,1514,22.47,24.02,N/A
28.1350,31757,34630,96,1610,22.47,24.02,N/A
28.1375,31760,34636,85,1456,22.47,24.02,N/A
28.1400,31767,34643,79,1024,22.47,24.02,N/A
28.1425,31766,34641,82,1091,22.47,24.02,N/A
28.1450,31752,34624,91,1271,22.47,24.02,N/A
28.1475,31765,34643,82,1440,22.47,24.02,N/A
28.1500,31758,34631,84,1569,22.47,24.02,N/A
28.1525,31759,34622,90,1528,22.47,24.02,N/A
28.1550,31754,34630,89,1353,22.47,24.02,N/A
28.1575,31764,34629,94,1189,22.47,24.02,N/A
28.1600,31761,34640,87,1124,22.47,24.02,N/A
28.1625,31761,34635,87,1008,22.47,24.02,N/A
28.1650,31767,34655,86,1261,22.47,24.02,N/A
28.1675,31763,34657,92,1544,22.47,24.02,N/A
28.1700,31774,34659,86,1634,22.47,24.02,N/A
28.1725,31770,34657,85,1379,22.47,24.02,N/A
28.1750,31777,34666,77,987,22.47,24.02,N/A
28.1775,31768,34666,82,1107,22.47,24.02,N/A
28.1800,31769,34668,93,1083,22.47,24.02,N/A
28.1825,31759,34645,89,1133,22.47,24.02,N/A
28.1850,31737,34663,78,1389,22.47,24.02,N/A
28.1875,31752,34654,74,1658,22.47,24.02,N/A
28.1900,31800,34653,76,1634,22.47,24.02,N/A
28.1925,31773,34661,43,1597,22.47,24.02,N/A
28.1950,31767,34644,89,1368,22.47,24.02,N/A
28.1975,31763,34646,98,1223,22.47,24.02,N/A
28.2000,31749,34676,72,1277,22.47,24.02,N/A
28.2025,31784,34670,69,1159,22.47,24.02,N/A
28.2050,31786,34657,71,891,22.47,24.02,N/A
28.2075,31768,34663,79,1076,22.47,24.02,N/A
28.2100,31770,34656,80,1334,22.47,24.02,N/A
28.2125,31776,34642,78,1612,22.47,24.02,N/A
28.2150,31771,34637,83,1588,22.47,24.02,N/A
28.2175,31762,34647,70,1286,22.47,24.02,N/A
28.2200,31744,34688,61,1191,22.47,24.02,N/A
28.2225,31766,34641,82,1086,22.47,24.02,N/A
28.2250,31800,34652,76,1160,22.47,24.02,N/A
28.2275,31769,34629,105,1404,22.47,24.02,N/A
28.2300,31773,34660,85,1511,22.45,24.10,N/A
28.2325,31763,34666,83,1282,22.45,24.10,N/A
28.2350,31775,34652,90,1162,22.45,24.10,N/A
28.2375,31763,34661,92,1179,22.45,24.10,N/A
28.2400,31782,34673,87,1074,22.45,24.10,N/A
28.2425,31768,34678,76,1079,22.45,24.10,N/A
28.2450,31769,34681,89,1200,22.45,24.10,N/A
28.2475,31781,34682,81,1458,22.45,24.10,N/A
28.2500,31774,34688,79,1568,22.45,24.10,N/A
28.2525,31777,34688,77,1489,22.45,24.10,N/A
28.2550,31773,34691,85,1252,22.45,24.10,N/A
28.2575,31779,34685,86,1083,22.45,24.10,N/A
28.2600,31771,34666,96,1044,22.45,24.10,N/A
28.2625,31769,34658,104,944,22.45,24.10,N/A
28.2650,31770,34668,94,1047,22.45,24.10,N/A
28.2675,31766,34679,86,1369,22.45,24.10,N/A
28.2700,31777,34691,80,1601,22.45,24.10,N/A
28.2725,31786,34698,85,1636,22.45,24.10,N/A
28.2750,31795,34692,88,1550,22.45,24.10,N/A
28.2775,31773,34679,90,1169,22.45,24.10,N/A
28.2800,31778,34697,86,1052,22.45,24.10,N/A
28.2825,31773,34677,87,1223,22.45,24.10,N/A
28.2850,31780,34679,81,1209,22.45,24.10,N/A
28.2875,31785,34682,87,1073,22.45,24.10,N/A
28.2900,31776,34689,83,1312,22.45,24.10,N/A
28.2925,31787,34702,77,1359,22.45,24.10,N/A
28.2950,31787,34697,85,1440,22.45,24.10,N/A
28.2975,31793,34700,85,1180,22.45,24.10,N/A
28.3000,31794,34704,80,1092,22.45,24.10,N/A
28.3025,31784,34705,89,1150,22.45,24.10,N/A
28.3050,31780,34708,80,1152,22.45,24.10,N/A
28.3075,31789,34708,85,1402,22.45,24.10,N/A
28.3100,31783,34696,95,1677,22.45,24.10,N/A
28.3125,31782,34676,80,1961,22.45,24.10,N/A
28.3150,31771,34689,95,1954,22.45,24.10,N/A
28.3175,31781,34684,74,1873,22.45,24.10,N/A
28.3200,31786,34679,90,1925,22.45,24.10,N/A
28.3225,31774,34689,86,2193,22.45,24.10,N/A
28.3250,31778,34687,74,2168,22.45,24.10,N/A
28.3275,31776,34694,75,2031,22.45,24.10,N/A
28.3300,31779,34692,70,1971,22.45,24.10,N/A
28.3325,31784,34697,83,1747,22.45,24.10,N/A
28.3350,31775,34692,77,1588,22.45,24.10,N/A
28.3375,31775,34669,103,1240,22.45,24.10,N/A
28.3400,31774,34667,90,984,22.45,24.10,N/A
28.3425,31785,34671,81,634,22.45,24.10,N/A
28.3450,31773,34677,96,613,22.45,24.10,N/A
28.3475,31771,34685,89,793,22.45,24.10,N/A
28.3500,31776,34688,93,698,22.45,24.10,N/A
28.3525,31784,34690,81,661,22.45,24.10,N/A
28.3550,31779,34685,83,774,22.45,24.10,N/A
28.3575,31788,34693,74,718,22.45,24.10,N/A
28.3600,31782,34688,74,1022,22.45,24.10,N/A
28.3625,31788,34702,76,1075,22.45,24.10,N/A
28.3650,31772,34687,90,1090,22.45,24.10,N/A
28.3675,31773,34688,83,1159,22.45,24.10,N/A
28.3700,31779,34664,94,1210,22.45,24.10,N/A
28.3725,31775,34693,85,1152,22.45,24.10,N/A
28.3750,31781,34704,76,1084,22.45,24.10,N/A
28.3775,31791,34707,90,1022,22.45,24.10,N/A
28.3800,31783,34704,87,910,22.45,24.10,N/A
28.3825,31790,34712,76,924,22.45,24.10,N/A
28.3850,31790,34707,85,1309,22.45,24.10,N/A
28.3875,31787,34721,93,1563,22.45,24.10,N/A
28.3900,31787,34713,77,1634,22.45,24.10,N/A
28.3925,31785,34687,91,1459,22.45,24.10,N/A
28.3950,31792,34690,79,1220,22.45,24.10,N/A
28.3975,31787,34703,71,1322,22.45,24.10,N/A
28.4000,31781,34715,72,1206,22.45,24.10,N/A
28.4025,31781,34721,82,926,22.45,24.10,N/A
28.4050,31786,34719,84,1098,22.45,24.10,N/A
28.4075,31788,34722,82,1586,22.45,24.10,N/A
28.4100,31795,34724,78,1680,22.45,24.10,N/A
28.4125,31791,34727,88,1429,22.45,24.10,N/A
28.4150,31780,34705,99,1252,22.45,24.10,N/A
28.4175,31790,34718,96,1096,22.45,24.10,N/A
28.4200,31774,34715,101,1182,22.45,24.10,N/A
28.4225,31788,34714,86,1251,22.45,24.10,N/A
28.4250,31781,34724,90,1356,22.45,24.10,N/A
28.4275,31776,34722,88,1471,22.45,24.10,N/A
28.4300,31801,34733,93,1460,22.45,24.10,N/A
28.4325,31795,34729,86,1388,22.45,24.10,N/A
28.4350,31792,34717,86,1196,22.45,24.10,N/A
28.4375,31788,34725,89,1227,22.45,24.10,N/A
28.4400,31794,34727,79,1062,22.45,24.10,N/A
28.4425,31788,34721,95,968,22.45,24.10,N/A
28.4450,31776,34723,79,1117,22.45,24.10,N/A
28.4475,31778,34716,91,1433,22.45,24.10,N/A
28.4500,31793,34715,93,1502,22.45,24.10,N/A
28.4525,31771,34707,79,1379,22.45,24.10,N/A
28.4550,31791,34722,79,1361,22.45,24.10,N/A
28.4575,31776,34728,85,1369,22.45,24.10,N/A
28.4600,31798,34719,83,1081,22.45,24.10,N/A
28.4625,31788,34720,71,1250,22.45,24.10,N/A
28.4650,31793,34732,80,1577,22.45,24.10,N/A
28.4675,31789,34731,83,1624,22.45,24.10,N/A
28.4700,31782,34708,91,1520,22.45,24.10,N/A
28.4725,31783,34721,84,1442,22.45,24.10,N/A
28.4750,31786,34705,100,1142,22.45,24.10,N/A
28.4775,31784,34723,91,1137,22.45,24.10,N/A
28.4800,31795,34735,71,1197,22.45,24.10,N/A
28.4825,31785,34735,79,1182,22.45,24.10,N/A
28.4850,31792,34739,79,1355,22.45,24.10,N/A
28.4875,31785,34735,76,1478,22.45,24.10,N/A
28.4900,31793,34731,87,1572,22.45,24.10,N/A
28.4925,31792,34732,75,1300,22.45,24.10,N/A
28.4950,31795,34738,75,1140,22.45,24.10,N/A
28.4975,31794,34717,90,1104,22.45,24.10,N/A
28.5000,31780,34726,94,1024,22.45,24.10,N/A
28.5025,31774,34724,84,958,22.45,24.10,N/A
28.5050,31782,34726,97,1126,22.45,24.10,N/A
28.5075,31800,34738,84,1565,22.45,24.10,N/A
28.5100,31797,34735,92,1613,22.45,24.10,N/A
28.5125,31792,34733,96,1419,22.45,24.10,N/A
28.5150,31799,34736,87,1250,22.45,24.10,N/A
28.5175,31789,34741,80,1339,22.45,24.10,N/A
28.5200,31787,34713,95,1347,22.45,24.10,N/A
28.5225,31784,34706,83,1461,22.45,24.10,N/A
28.5250,31783,34716,88,1484,22.45,24.10,N/A
28.5275,31789,34717,99,1377,22.45,24.10,N/A
28.5300,31783,34734,83,1412,22.45,24.10,N/A
28.5325,31786,34729,85,1498,22.45,24.10,N/A
28.5350,31792,34733,79,1481,22.45,24.10,N/A
28.5375,31780,34736,78,1128,22.45,24.10,N/A
28.5400,31788,34721,90,919,22.45,24.10,N/A
28.5425,31783,34724,83,906,22.45,24.10,N/A
28.5450,31791,34734,79,1315,22.45,24.10,N/A
28.5475,31781,34702,90,2017,22.45,24.10,N/A
28.5500,31788,34711,97,1683,22.45,24.10,N/A
28.5525,31777,34711,94,1278,22.45,24.10,N/A
28.5550,31782,34710,83,1417,22.45,24.10,N/A
28.5575,31801,34723,85,1478,22.45,24.10,N/A
28.5600,31794,34715,81,1374,22.45,24.10,N/A
28.5625,31788,34717,83,1344,22.45,24.10,N/A
28.5650,31794,34721,73,1396,22.45,24.10,N/A
28.5675,31791,34712,75,1264,22.45,24.10,N/A
28.5700,31792,34713,84,1410,22.45,24.10,N/A
28.5725,31793,34715,89,1437,22.45,24.10,N/A
28.5750,31777,34707,93,1348,22.45,24.10,N/A
28.5775,31779,34684,75,1333,22.45,24.10,N/A
28.5800,31787,34686,94,1341,22.45,24.10,N/A
28.5825,31770,34703,81,1440,22.45,24.10,N/A
28.5850,31773,34687,94,1439,22.45,24.10,N/A
28.5875,31782,34702,83,1473,22.45,24.10,N/A
28.5900,31773,34702,77,1526,22.45,24.10,N/A
28.5925,31783,34704,85,1548,22.45,24.10,N/A
28.5950,31785,34702,77,1497,22.45,24.10,N/A
28.5975,31771,34688,101,1282,22.45,24.10,N/A
28.6000,31781,34677,90,1148,22.45,24.10,N/A
28.6025,31772,34682,74,1196,22.45,24.10,N/A
28.6050,31761,34669,90,1400,22.45,24.10,N/A
28.6075,31773,34680,93,1761,22.45,24.10,N/A
28.6100,31771,34669,83,1799,22.45,24.10,N/A
28.6125,31777,34688,84,1706,22.45,24.10,N/A
28.6150,31768,34685,92,1600,22.45,24.10,N/A
28.6175,31791,34691,93,1228,22.45,24.10,N/A
28.6200,31778,34678,89,958,22.45,24.10,N/A
28.6225,31773,34679,85,925,22.45,24.10,N/A
28.6250,31761,34666,90,1244,22.45,24.10,N/A
28.6275,31765,34666,92,1304,22.45,24.10,N/A
28.6300,31766,34660,82,1499,22.45,24.10,N/A
28.6325,31771,34662,94,1665,22.45,24.10,N/A
28.6350,31768,34677,87,1372,22.45,24.10,N/A
28.6375,31773,34672,84,1207,22.45,24.10,N/A
28.6400,31770,34677,90,755,22.45,24.10,N/A
28.6425,31779,34676,85,724,22.45,24.10,N/A
28.6450,31769,34682,80,1016,22.45,24.10,N/A
28.6475,31769,34670,89,1205,22.45,24.10,N/A
28.6500,31777,34681,79,1443,22.45,24.10,N/A
28.6525,31763,34666,89,1421,22.45,24.10,N/A
28.6550,31765,34644,83,1120,22.45,24.10,N/A
28.6575,31767,34644,82,917,22.45,24.10,N/A
28.6600,31766,34660,81,780,22.45,24.10,N/A
28.6625,31758,34670,84,770,22.45,24.10,N/A
28.6650,31772,34671,87,1066,22.45,24.10,N/A
28.6675,31773,34668,79,1363,22.45,24.10,N/A
28.6700,31762,34672,78,1322,22.45,24.10,N/A
28.6725,31764,34666,84,1068,22.45,24.10,N/A
28.6750,31767,34669,87,837,22.45,24.10,N/A
28.6775,31760,34658,86,993,22.45,24.10,N/A
28.6800,31756,34649,84,975,22.45,24.10,N/A
28.6825,31758,34641,89,1120,22.45,24.10,N/A
28.6850,31760,34647,91,1171,22.45,24.10,N/A
28.6875,31761,34656,86,1144,22.45,24.10,N/A
28.6900,31760,34645,88,1214,22.45,24.10,N/A
28.6925,31756,34650,75,1221,22.45,24.10,N/A
28.6950,31757,34645,78,1062,22.45,24.10,N/A
28.6975,31762,34646,84,925,22.45,24.10,N/A
28.7000,31759,34641,95,862,22.45,24.10,N/A
28.7025,31749,34624,90,974,22.45,24.10,N/A
28.7050,31755,34626,90,1123,22.45,24.10,N/A
28.7075,31760,34621,89,1246,22.45,24.10,N/A
28.7100,31761,34632,97,1346,22.45,24.10,N/A
28.7125,31746,34622,100,1224,22.45,24.10,N/A
28.7150,31750,34640,89,1034,22.45,24.10,N/A
28.7175,31750,34622,89,1145,22.45,24.10,N/A
28.7200,31756,34644,78,950,22.45,24.10,N/A
28.7225,31756,34640,80,1092,22.45,24.10,N/A
28.7250,31761,34633,87,1410,22.45,24.10,N/A
28.7275,31753,34644,79,1368,22.45,24.10,N/A
28.7300,31752,34631,95,1193,22.45,24.10,N/A
28.7325,31752,34640,81,1175,22.45,24.10,N/A
28.7350,31766,34604,95,883,22.45,24.10,N/A
28.7375,31745,34621,94,865,22.45,24.10,N/A
28.7400,31728,34645,76,963,22.45,24.10,N/A
28.7425,31737,34626,78,1160,22.45,24.10,N/A
28.7450,31758,34621,88,1484,22.45,24.10,N/A
28.7475,31776,34618,81,1432,22.45,24.10,N/A
28.7500,31755,34635,52,1298,22.45,24.10,N/A
28.7525,31765,34621,58,1138,22.45,24.10,N/A
28.7550,31764,34602,104,1013,22.45,24.10,N/A
28.7575,31746,34620,81,851,22.45,24.10,N/A
28.7600,31737,34638,73,843,22.45,24.10,N/A
28.7625,31758,34638,33,1163,22.45,24.10,N/A
28.7650,31755,34632,88,1392,22.45,24.10,N/A
28.7675,31748,34630,96,1267,22.45,24.10,N/A
28.7700,31757,34606,81,1193,22.45,24.10,N/A
28.7725,31752,34589,59,1240,22.45,24.10,N/A
28.7750,31759,34591,69,1306,22.45,24.10,N/A
28.7775,31722,34641,57,1298,22.45,24.10,N/A
28.7800,31759,34641,95,1329,22.45,24.10,N/A
28.7825,31749,34624,90,1255,22.45,24.10,N/A
28.7850,31777,34612,100,1296,22.45,24.10,N/A
28.7875,31755,34623,94,1370,22.45,24.10,N/A
28.7900,31749,34633,88,1400,22.47,24.04,N/A
28.7925,31745,34633,102,1381,22.47,24.04,N/A
28.7950,31755,34661,85,1123,22.47,24.04,N/A
28.7975,31762,34647,86,958,22.47,24.04,N/A
28.8000,31757,34647,86,1161,22.47,24.04,N/A
28.8025,31762,34652,84,1372,22.47,24.04,N/A
28.8050,31757,34647,88,1648,22.47,24.04,N/A
28.8075,31758,34644,83,1771,22.47,24.04,N/A
28.8100,31758,34639,75,1582,22.47,24.04,N/A
28.8125,31751,34637,79,1238,22.47,24.04,N/A
28.8150,31755,34626,85,1211,22.47,24.04,N/A
28.8175,31748,34647,82,1096,22.47,24.04,N/A
28.8200,31757,34637,93,1021,22.47,24.04,N/A
28.8225,31755,34631,86,1189,22.47,24.04,N/A
28.8250,31755,34646,86,1077,22.47,24.04,N/A
28.8275,31756,34651,81,1105,22.47,24.04,N/A
28.8300,31764,34645,75,1302,22.47,24.04,N/A
28.8325,31753,34648,75,1372,22.47,24.04,N/A
28.8350,31749,34636,99,1373,22.47,24.04,N/A
28.8375,31745,34623,93,1114,22.47,24.04,N/A
28.8400,31747,34631,82,992,22.47,24.04,N/A
28.8425,31751,34620,91,1195,22.47,24.04,N/A
28.8450,31746,34617,87,1343,22.47,24.04,N/A
28.8475,31747,34634,78,1462,22.47,24.04,N/A
28.8500,31745,34632,78,1384,22.47,24.04,N/A
28.8525,31749,34636,81,1371,22.47,24.04,N/A
28.8550,31738,34641,79,1376,22.47,24.04,N/A
28.8575,31757,34650,78,1132,22.47,24.04,N/A
28.8600,31755,34634,78,1050,22.47,24.04,N/A
28.8625,31747,34636,93,1253,22.47,24.04,N/A
28.8650,31750,34625,89,1517,22.47,24.04,N/A
28.8675,31747,34629,83,1506,22.47,24.04,N/A
28.8700,31731,34618,98,1336,22.47,24.04,N/A
28.8725,31748,34639,86,1246,22.47,24.04,N/A
28.8750,31749,34618,78,1299,22.47,24.04,N/A
28.8775,31743,34645,82,1084,22.47,24.04,N/A
28.8800,31751,34640,82,1071,22.47,24.04,N/A
28.8825,31750,34637,85,1470,22.47,24.04,N/A
28.8850,31747,34640,85,1410,22.47,24.04,N/A
28.8875,31750,34637,81,1305,22.47,24.04,N/A
28.8900,31740,34626,93,1432,22.47,24.04,N/A
28.8925,31738,34634,76,1640,22.47,24.04,N/A
28.8950,31744,34630,84,1494,22.47,24.04,N/A
28.8975,31747,34625,90,1080,22.47,24.04,N/A
28.9000,31742,34636,82,712,22.47,24.04,N/A
28.9025,31753,34648,82,1070,22.47,24.04,N/A
28.9050,31743,34635,85,1490,22.47,24.04,N/A
28.9075,31749,34636,88,1309,22.47,24.04,N/A
28.9100,31744,34634,85,1150,22.47,24.04,N/A
28.9125,31755,34643,72,1216,22.47,24.04,N/A
28.9150,31744,34631,87,1166,22.47,24.04,N/A
28.9175,31731,34629,84,1062,22.47,24.04,N/A
28.9200,31736,34616,82,1252,22.47,24.04,N/A
28.9225,31742,34615,93,1252,22.47,24.04,N/A
28.9250,31738,34626,80,1485,22.47,24.04,N/A
28.9275,31736,34624,100,1368,22.47,24.04,N/A
28.9300,31738,34623,83,1380,22.47,24.04,N/A
28.9325,31745,34637,69,1353,22.47,24.04,N/A
28.9350,31748,34637,86,1082,22.47,24.04,N/A
28.9375,31754,34632,89,1096,22.47,24.04,N/A
28.9400,31744,34634,81,951,22.47,24.04,N/A
28.9425,31745,34634,79,1078,22.47,24.04,N/A
28.9450,31737,34621,79,1492,22.47,24.04,N/A
28.9475,31747,34617,84,1496,22.47,24.04,N/A
28.9500,31749,34630,77,1496,22.47,24.04,N/A
28.9525,31745,34639,82,1511,22.47,24.04,N/A
28.9550,31739,34623,91,1214,22.47,24.04,N/A
28.9575,31749,34640,75,1070,22.47,24.04,N/A
28.9600,31745,34624,83,1245,22.47,24.04,N/A
28.9625,31743,34634,77,1362,22.47,24.04,N/A
28.9650,31745,34636,80,1360,22.47,24.04,N/A
28.9675,31740,34627,98,1236,22.47,24.04,N/A
28.9700,31737,34611,106,1346,22.47,24.04,N/A
28.9725,31743,34627,84,1336,22.47,24.04,N/A
28.9750,31741,34615,97,1155,22.47,24.04,N/A
28.9775,31739,34623,104,1040,22.47,24.04,N/A
28.9800,31740,34638,99,1129,22.47,24.04,N/A
28.9825,31749,34627,79,1322,22.47,24.04,N/A
28.9850,31760,34635,80,1454,22.47,24.04,N/A
28.9875,31735,34633,90,1610,22.47,24.04,N/A
28.9900,31753,34638,77,1538,22.47,24.04,N/A
28.9925,31755,34641,87,1395,22.47,24.04,N/A
28.9950,31743,34609,93,1100,22.47,24.04,N/A
28.9975,31745,34613,84,1040,22.47,24.04,N/A
29.0000,31738,34609,90,1053,22.47,24.04,N/A
29.0025,31736,34613,83,1208,22.47,24.04,N/A
29.0050,31740,34622,92,1481,22.47,24.04,N/A
29.0075,31738,34612,94,1456,22.47,24.04,N/A
29.0100,31738,34630,85,1306,22.47,24.04,N/A
29.0125,31744,34620,80,1080,22.47,24.04,N/A
29.0150,31747,34626,82,823,22.47,24.04,N/A
29.0175,31739,34617,76,895,22.47,24.04,N/A
29.0200,31740,34622,86,1294,22.47,24.04,N/A
29.0225,31740,34613,91,1488,22.47,24.04,N/A
29.0250,31733,34607,87,1527,22.47,24.04,N/A
29.0275,31734,34597,76,1483,22.47,24.04,N/A
29.0300,31735,34613,85,1260,22.47,24.04,N/A
29.0325,31734,34622,81,1253,22.47,24.04,N/A
29.0350,31733,34636,89,1275,22.47,24.04,N/A
29.0375,31747,34627,65,1227,22.47,24.04,N/A
29.0400,31743,34622,77,1172,22.47,24.04,N/A
29.0425,31735,34619,85,1225,22.47,24.04,N/A
29.0450,31746,34620,90,1269,22.47,24.04,N/A
29.0475,31736,34617,79,1461,22.47,24.04,N/A
29.0500,31729,34635,96,1532,22.47,24.04,N/A
29.0525,31738,34604,107,1464,22.47,24.04,N/A
29.0550,31741,34606,78,1229,22.47,24.04,N/A
29.0575,31742,34611,76,1246,22.47,24.04,N/A
29.0600,31739,34621,96,1425,22.47,24.04,N/A
29.0625,31743,34627,92,1321,22.47,24.04,N/A
29.0650,31744,34616,85,1266,22.47,24.04,N/A
29.0675,31744,34627,83,1336,22.47,24.04,N/A
29.0700,31752,34626,72,1442,22.47,24.04,N/A
29.0725,31751,34630,90,1440,22.47,24.04,N/A
29.0750,31750,34617,88,1282,22.47,24.04,N/A
29.0775,31745,34620,87,1204,22.47,24.04,N/A
29.0800,31741,34608,74,1291,22.47,24.04,N/A
29.0825,31736,34626,88,1433,22.47,24.04,N/A
29.0850,31740,34629,95,1228,22.47,24.04,N/A
29.0875,31746,34633,75,1235,22.47,24.04,N/A
29.0900,31744,34631,77,1308,22.47,24.04,N/A
29.0925,31740,34615,90,999,22.47,24.04,N/A
29.0950,31744,34636,81,810,22.47,24.04,N/A
29.0975,31736,34636,86,956,22.47,24.04,N/A
29.1000,31742,34629,102,1341,22.47,24.04,N/A
29.1025,31744,34612,94,1451,22.47,24.04,N/A
29.1050,31749,34621,81,1342,22.47,24.04,N/A
29.1075,31747,34614,94,1408,22.47,24.04,N/A
29.1100,31747,34599,85,1401,22.47,24.04,N/A
29.1125,31739,34624,76,1208,22.47,24.04,N/A
29.1150,31735,34636,80,960,22.47,24.04,N/A
29.1175,31745,34636,87,952,22.47,24.04,N/A
29.1200,31741,34632,78,933,22.47,24.04,N/A
29.1225,31750,34628,92,1296,22.47,24.04,N/A
29.1250,31739,34631,84,1556,22.47,24.04,N/A
29.1275,31738,34621,103,1593,22.47,24.04,N/A
29.1300,31749,34616,89,1461,22.47,24.04,N/A
29.1325,31749,34609,81,1182,22.47,24.04,N/A
29.1350,31734,34612,93,1088,22.47,24.04,N/A
29.1375,31745,34619,83,1047,22.47,24.04,N/A
29.1400,31736,34626,85,1120,22.47,24.04,N/A
29.1425,31740,34635,84,1348,22.47,24.04,N/A
29.1450,31737,34628,85,1424,22.47,24.04,N/A
29.1475,31754,34641,81,1557,22.47,24.04,N/A
29.1500,31745,34634,82,1373,22.47,24.04,N/A
29.1525,31749,34639,80,1374,22.47,24.04,N/A
29.1550,31739,34625,94,1445,22.47,24.04,N/A
29.1575,31743,34605,87,1120,22.47,24.04,N/A
29.1600,31754,34619,82,949,22.47,24.04,N/A
29.1625,31737,34620,93,1042,22.47,24.04,N/A
