Time (s),PPG_RED_RAW,PPG_IR_RAW,PPG_GREEN_RAW,ECG_RAW,T_AMBIENT,T_OBJECT,HR_GT
38.9350,230,191,94,4064,22.30,23.98,N/A
38.9375,232,184,88,4095,22.30,23.98,N/A
38.9400,219,188,90,1408,22.30,23.98,N/A
38.9425,229,191,88,404,22.30,23.98,N/A
38.9450,223,196,83,69,22.30,23.98,N/A
38.9475,229,192,75,24,22.30,23.98,N/A
38.9500,228,194,78,122,22.30,23.98,N/A
38.9525,236,198,86,1456,22.30,23.98,N/A
38.9550,232,197,88,4095,22.30,23.98,N/A
38.9575,235,192,82,4095,22.30,23.98,N/A
38.9600,238,197,73,1522,22.30,23.98,N/A
38.9625,224,178,100,437,22.30,23.98,N/A
38.9650,221,190,95,72,22.30,23.98,N/A
38.9675,226,173,89,26,22.30,23.98,N/A
38.9700,225,181,85,164,22.30,23.98,N/A
38.9725,234,183,84,1625,22.30,23.98,N/A
38.9750,241,198,82,4095,22.30,23.98,N/A
38.9775,234,199,81,4095,22.30,23.98,N/A
38.9800,236,195,74,1469,22.30,23.98,N/A
38.9825,234,186,82,422,22.30,23.98,N/A
38.9850,233,197,82,72,22.30,23.98,N/A
38.9875,229,197,82,26,22.30,23.98,N/A
38.9900,219,171,84,99,22.30,23.98,N/A
38.9925,221,186,94,1407,22.30,23.98,N/A
38.9950,219,184,78,4040,22.30,23.98,N/A
38.9975,231,189,87,4095,22.30,23.98,N/A
39.0000,226,194,74,1688,22.30,23.98,N/A
39.0025,226,194,78,486,22.30,23.98,N/A
39.0050,236,196,81,81,22.30,23.98,N/A
39.0075,238,193,85,9,22.30,23.98,N/A
39.0100,208,208,79,746,22.30,23.98,N/A
39.0125,201,203,76,3296,22.30,23.98,N/A
39.0150,257,192,73,4095,22.30,23.98,N/A
39.0175,253,189,60,3469,22.30,23.98,N/A
39.0200,221,179,54,778,22.30,23.98,N/A
39.0225,231,182,61,229,22.30,23.98,N/A
39.0250,230,173,85,38,22.30,23.98,N/A
39.0275,220,189,103,18,22.30,23.98,N/A
39.0300,220,204,74,751,22.30,23.98,N/A
39.0325,244,195,60,2475,22.30,23.98,N/A
39.0350,235,201,87,4095,22.30,23.98,N/A
39.0375,220,178,94,3732,22.30,23.98,N/A
39.0400,230,155,72,1612,22.30,23.98,N/A
39.0425,214,174,62,252,22.30,23.98,N/A
39.0450,222,180,72,74,22.30,23.98,N/A
39.0475,226,173,89,17,22.30,23.98,N/A
39.0500,225,181,85,206,22.30,23.98,N/A
39.0525,225,184,95,2436,22.30,23.98,N/A
39.0550,226,185,89,4095,22.30,23.98,N/A
39.0575,223,190,87,3808,22.35,24.02,N/A
39.0600,230,196,85,1638,22.35,24.02,N/A
39.0625,224,199,83,258,22.35,24.02,N/A
39.0650,219,188,93,77,22.35,24.02,N/A
39.0675,224,185,81,22,22.35,24.02,N/A
39.0700,228,182,90,109,22.35,24.02,N/A
39.0725,220,194,81,2586,22.35,24.02,N/A
39.0750,228,198,84,4095,22.35,24.02,N/A
39.0775,232,188,85,3890,22.35,24.02,N/A
39.0800,233,199,83,1700,22.35,24.02,N/A
39.0825,222,197,73,266,22.35,24.02,N/A
39.0850,231,200,75,80,22.35,24.02,N/A
39.0875,233,194,79,18,22.35,24.02,N/A
39.0900,225,185,91,85,22.35,24.02,N/A
39.0925,229,184,88,2329,22.35,24.02,N/A
39.0950,238,178,96,4095,22.35,24.02,N/A
39.0975,231,193,92,3883,22.35,24.02,N/A
39.1000,225,165,103,1697,22.35,24.02,N/A
39.1025,219,182,90,262,22.35,24.02,N/A
39.1050,222,187,88,82,22.35,24.02,N/A
39.1075,229,188,86,18,22.35,24.02,N/A
39.1100,235,185,88,115,22.35,24.02,N/A
39.1125,233,190,83,2481,22.35,24.02,N/A
39.1150,235,198,72,4095,22.35,24.02,N/A
39.1175,225,177,100,3929,22.35,24.02,N/A
39.1200,227,171,100,1823,22.35,24.02,N/A
39.1225,228,186,84,286,22.35,24.02,N/A
39.1250,234,192,96,84,22.35,24.02,N/A
39.1275,215,190,79,28,22.35,24.02,N/A
39.1300,228,189,76,111,22.35,24.02,N/A
39.1325,233,190,89,2396,22.35,24.02,N/A
39.1350,231,201,86,4043,22.35,24.02,N/A
39.1375,233,201,83,3729,22.35,24.02,N/A
39.1400,232,192,74,908,22.35,24.02,N/A
39.1425,232,196,89,260,22.35,24.02,N/A
39.1450,227,183,84,46,22.35,24.02,N/A
39.1475,226,173,97,21,22.35,24.02,N/A
39.1500,221,191,95,809,22.35,24.02,N/A
39.1525,230,198,77,2554,22.35,24.02,N/A
39.1550,236,195,86,4095,22.35,24.02,N/A
39.1575,237,196,77,3973,22.35,24.02,N/A
39.1600,238,184,83,1002,22.35,24.02,N/A
39.1625,228,180,98,292,22.35,24.02,N/A
39.1650,223,180,99,51,22.35,24.02,N/A
39.1675,228,169,82,23,22.35,24.02,N/A
39.1700,229,180,88,623,22.35,24.02,N/A
39.1725,222,170,87,2443,22.35,24.02,N/A
39.1750,232,185,80,4095,22.35,24.02,N/A
39.1775,223,190,97,3665,22.35,24.02,N/A
39.1800,228,197,82,858,22.35,24.02,N/A
39.1825,231,199,85,253,22.35,24.02,N/A
39.1850,237,199,81,48,22.35,24.02,N/A
39.1875,232,196,80,17,22.35,24.02,N/A
39.1900,231,197,82,576,22.35,24.02,N/A
39.1925,232,195,80,2366,22.35,24.02,N/A
39.1950,225,176,91,4095,22.35,24.02,N/A
39.1975,223,177,73,3878,22.35,24.02,N/A
39.2000,227,190,100,955,22.35,24.02,N/A
39.2025,230,180,80,273,22.35,24.02,N/A
39.2050,230,200,83,48,22.35,24.02,N/A
39.2075,233,200,69,19,22.35,24.02,N/A
39.2100,231,200,86,729,22.35,24.02,N/A
39.2125,231,198,82,2368,22.35,24.02,N/A
39.2150,228,199,83,4095,22.35,24.02,N/A
39.2175,229,193,90,3884,22.35,24.02,N/A
39.2200,224,182,90,983,22.35,24.02,N/A
39.2225,229,184,92,284,22.35,24.02,N/A
39.2250,221,182,85,47,22.35,24.02,N/A
39.2275,226,179,84,20,22.35,24.02,N/A
39.2300,221,196,87,674,22.35,24.02,N/A
39.2325,230,194,75,2397,22.35,24.02,N/A
39.2350,235,193,76,4095,22.35,24.02,N/A
39.2375,224,194,88,4000,22.35,24.02,N/A
39.2400,234,198,78,996,22.35,24.02,N/A
39.2425,232,192,84,288,22.35,24.02,N/A
39.2450,225,193,100,53,22.35,24.02,N/A
39.2475,229,180,99,24,22.35,24.02,N/A
39.2500,222,181,83,696,22.35,24.02,N/A
39.2525,227,186,88,2420,22.35,24.02,N/A
39.2550,224,199,100,4095,22.35,24.02,N/A
39.2575,225,199,91,3761,22.35,24.02,N/A
39.2600,230,194,72,945,22.35,24.02,N/A
39.2625,239,194,87,267,22.35,24.02,N/A
39.2650,244,195,71,41,22.35,24.02,N/A
39.2675,236,198,84,15,22.35,24.02,N/A
39.2700,227,200,84,634,22.35,24.02,N/A
39.2725,223,166,87,3320,22.35,24.02,N/A
39.2750,222,178,82,4095,22.35,24.02,N/A
39.2775,233,186,90,2849,22.35,24.02,N/A
39.2800,227,188,93,912,22.35,24.02,N/A
39.2825,227,198,88,143,22.35,24.02,N/A
39.2850,233,194,78,44,22.35,24.02,N/A
39.2875,239,200,81,14,22.35,24.02,N/A
39.2900,231,200,81,683,22.35,24.02,N/A
39.2925,236,192,70,3360,22.35,24.02,N/A
39.2950,228,174,102,4095,22.35,24.02,N/A
39.2975,228,180,80,2824,22.35,24.02,N/A
39.3000,212,183,105,915,22.35,24.02,N/A
39.3025,229,184,88,145,22.35,24.02,N/A
39.3050,225,183,100,50,22.35,24.02,N/A
39.3075,221,193,88,23,22.35,24.02,N/A
39.3100,223,198,88,592,22.35,24.02,N/A
39.3125,232,197,85,3271,22.35,24.02,N/A
39.3150,232,205,77,4095,22.35,24.02,N/A
39.3175,223,191,79,2884,22.35,24.02,N/A
39.3200,227,189,75,963,22.35,24.02,N/A
39.3225,232,193,81,149,22.35,24.02,N/A
39.3250,222,197,99,46,22.35,24.02,N/A
39.3275,233,198,84,13,22.35,24.02,N/A
39.3300,223,178,101,536,22.35,24.02,N/A
39.3325,224,194,86,3165,22.35,24.02,N/A
39.3350,231,195,89,4095,22.35,24.02,N/A
39.3375,233,195,76,2548,22.35,24.02,N/A
39.3400,232,192,76,781,22.35,24.02,N/A
39.3425,225,187,91,125,22.35,24.02,N/A
39.3450,233,198,73,39,22.35,24.02,N/A
39.3475,231,197,80,14,22.35,24.02,N/A
39.3500,229,177,107,463,22.35,24.02,N/A
39.3525,227,174,95,3106,22.35,24.02,N/A
39.3550,229,181,80,4095,22.35,24.02,N/A
39.3575,228,177,103,2887,22.35,24.02,N/A
39.3600,220,178,82,932,22.35,24.02,N/A
39.3625,223,191,82,157,22.35,24.02,N/A
39.3650,222,197,81,48,22.35,24.02,N/A
39.3675,234,193,78,16,22.35,24.02,N/A
39.3700,225,195,85,552,22.35,24.02,N/A
39.3725,229,202,83,3187,22.35,24.02,N/A
39.3750,231,191,74,4095,22.35,24.02,N/A
39.3775,231,165,90,2788,22.35,24.02,N/A
39.3800,229,175,83,869,22.35,24.02,N/A
39.3825,226,183,94,129,22.35,24.02,N/A
39.3850,230,187,83,36,22.35,24.02,N/A
39.3875,237,197,74,10,22.35,24.02,N/A
39.3900,229,192,79,524,22.35,24.02,N/A
39.3925,234,195,82,3176,22.35,24.02,N/A
39.3950,232,202,76,4095,22.35,24.02,N/A
39.3975,229,202,85,2806,22.35,24.02,N/A
39.4000,231,171,90,492,22.35,24.02,N/A
39.4025,226,167,87,141,22.35,24.02,N/A
39.4050,229,179,86,26,22.35,24.02,N/A
39.4075,220,179,94,13,22.35,24.02,N/A
39.4100,223,189,74,1591,22.35,24.02,N/A
39.4125,228,193,91,3272,22.35,24.02,N/A
39.4150,228,196,75,4095,22.35,24.02,N/A
39.4175,229,198,72,2928,22.35,24.02,N/A
39.4200,232,198,89,526,22.35,24.02,N/A
39.4225,236,198,75,156,22.35,24.02,N/A
39.4250,230,194,71,37,22.35,24.02,N/A
39.4275,229,178,92,16,22.35,24.02,N/A
39.4300,220,179,84,1560,22.35,24.02,N/A
39.4325,231,183,93,3729,22.35,24.02,N/A
39.4350,227,187,86,4095,22.35,24.02,N/A
39.4375,223,194,80,3712,22.35,24.02,N/A
39.4400,229,184,89,796,22.35,24.02,N/A
39.4425,229,197,79,229,22.35,24.02,N/A
39.4450,230,191,79,35,22.35,24.02,N/A
39.4475,237,198,77,10,22.35,24.02,N/A
39.4500,234,187,82,1833,22.35,24.02,N/A
39.4525,228,198,77,3624,22.35,24.02,N/A
39.4550,226,191,81,4095,22.35,24.02,N/A
39.4575,228,176,90,2885,22.35,24.02,N/A
39.4600,228,195,91,496,22.35,24.02,N/A
39.4625,223,191,83,144,22.35,24.02,N/A
39.4650,233,192,79,28,22.35,24.02,N/A
39.4675,228,196,86,19,22.35,24.02,N/A
39.4700,234,191,85,945,22.35,24.02,N/A
39.4725,232,199,81,2864,22.35,24.02,N/A
39.4750,229,204,74,4095,22.35,24.02,N/A
39.4775,222,179,105,2898,22.35,24.02,N/A
39.4800,223,181,93,521,22.35,24.02,N/A
39.4825,218,175,88,147,22.35,24.02,N/A
39.4850,226,187,100,34,22.35,24.02,N/A
39.4875,221,186,93,14,22.35,24.02,N/A
39.4900,222,202,88,1469,22.35,24.02,N/A
39.4925,220,197,98,3293,22.35,24.02,N/A
39.4950,230,201,78,4095,22.35,24.02,N/A
39.4975,230,190,82,3130,22.35,24.02,N/A
39.5000,225,201,72,582,22.35,24.02,N/A
39.5025,232,193,83,164,22.35,24.02,N/A
39.5050,223,190,96,24,22.35,24.02,N/A
39.5075,226,168,103,10,22.35,24.02,N/A
39.5100,223,194,88,1507,22.35,24.02,N/A
39.5125,225,181,97,3480,22.35,24.02,N/A
39.5150,231,200,76,4095,22.35,24.02,N/A
39.5175,216,195,90,3108,22.35,24.02,N/A
39.5200,225,200,81,564,22.35,24.02,N/A
39.5225,235,199,78,164,22.35,24.02,N/A
39.5250,227,197,84,34,22.35,24.02,N/A
39.5275,228,193,82,128,22.35,24.02,N/A
39.5300,236,193,78,1550,22.35,24.02,N/A
39.5325,220,189,92,4062,22.35,24.02,N/A
39.5350,224,186,81,4095,22.35,24.02,N/A
39.5375,231,184,100,2024,22.35,24.02,N/A
39.5400,226,197,78,598,22.35,24.02,N/A
39.5425,222,199,89,100,22.35,24.02,N/A
39.5450,232,193,75,34,22.35,24.02,N/A
39.5475,234,195,67,74,22.35,24.02,N/A
39.5500,232,199,79,1346,22.35,24.02,N/A
39.5525,226,196,79,4056,22.35,24.02,N/A
39.5550,215,185,82,4095,22.35,24.02,N/A
39.5575,231,177,97,1116,22.35,24.02,N/A
39.5600,214,201,86,320,22.35,24.02,N/A
39.5625,202,204,74,50,22.35,24.02,N/A
39.5650,251,181,69,10,22.35,24.02,N/A
39.5675,244,184,61,617,22.35,24.02,N/A
39.5700,222,190,54,2450,22.35,24.02,N/A
39.5725,222,169,83,4095,22.35,24.02,N/A
39.5750,229,180,86,4015,22.35,24.02,N/A
39.5775,222,172,95,1958,22.35,24.02,N/A
39.5800,204,212,91,304,22.35,24.02,N/A
39.5825,218,194,64,91,22.35,24.02,N/A
39.5850,256,181,59,24,22.35,24.02,N/A
39.5875,231,185,76,65,22.35,24.02,N/A
39.5900,226,175,90,2119,22.35,24.02,N/A
39.5925,227,164,59,3892,22.35,24.02,N/A
39.5950,212,183,75,4095,22.35,24.02,N/A
39.5975,202,197,64,2077,22.35,24.02,N/A
39.6000,225,200,81,604,22.35,24.02,N/A
39.6025,237,187,97,97,22.35,24.02,N/A
39.6050,235,193,85,34,22.35,24.02,N/A
39.6075,226,177,98,148,22.35,24.02,N/A
39.6100,220,190,101,1576,22.35,24.02,N/A
39.6125,223,185,97,3937,22.32,24.02,N/A
39.6150,229,171,100,4095,22.32,24.02,N/A
39.6175,225,195,80,2017,22.32,24.02,N/A
39.6200,223,188,92,600,22.32,24.02,N/A
39.6225,233,199,90,100,22.32,24.02,N/A
39.6250,235,192,76,28,22.32,24.02,N/A
39.6275,231,197,88,57,22.32,24.02,N/A
39.6300,233,197,78,1297,22.32,24.02,N/A
39.6325,227,184,96,3993,22.32,24.02,N/A
39.6350,227,176,102,4095,22.32,24.02,N/A
39.6375,226,181,90,1937,22.32,24.02,N/A
39.6400,223,192,88,560,22.32,24.02,N/A
39.6425,233,196,91,92,22.32,24.02,N/A
39.6450,228,198,74,31,22.32,24.02,N/A
39.6475,231,205,89,60,22.32,24.02,N/A
39.6500,228,187,69,1273,22.32,24.02,N/A
39.6525,223,199,81,3905,22.32,24.02,N/A
39.6550,233,199,83,3872,22.32,24.02,N/A
39.6575,233,198,75,1913,22.32,24.02,N/A
39.6600,233,175,94,300,22.32,24.02,N/A
39.6625,223,167,79,89,22.32,24.02,N/A
39.6650,224,181,67,23,22.32,24.02,N/A
39.6675,220,180,80,64,22.32,24.02,N/A
39.6700,217,194,99,2310,22.32,24.02,N/A
39.6725,230,193,71,4095,22.32,24.02,N/A
39.6750,242,209,72,4095,22.32,24.02,N/A
39.6775,225,201,86,2001,22.32,24.02,N/A
39.6800,233,196,79,309,22.32,24.02,N/A
39.6825,231,198,83,95,22.32,24.02,N/A
39.6850,234,194,76,15,22.32,24.02,N/A
39.6875,230,179,100,86,22.32,24.02,N/A
39.6900,222,193,92,2324,22.32,24.02,N/A
39.6925,232,188,79,4095,22.32,24.02,N/A
39.6950,229,202,70,4095,22.32,24.02,N/A
39.6975,220,199,78,2248,22.32,24.02,N/A
39.7000,230,195,91,358,22.32,24.02,N/A
39.7025,232,198,72,108,22.32,24.02,N/A
39.7050,240,199,83,29,22.32,24.02,N/A
39.7075,232,196,78,128,22.32,24.02,N/A
39.7100,229,182,89,2488,22.32,24.02,N/A
39.7125,227,178,85,4068,22.32,24.02,N/A
39.7150,216,184,88,4032,22.32,24.02,N/A
39.7175,228,190,93,2070,22.32,24.02,N/A
39.7200,228,193,81,321,22.32,24.02,N/A
39.7225,227,190,79,98,22.32,24.02,N/A
39.7250,239,197,74,19,22.32,24.02,N/A
39.7275,229,198,85,158,22.32,24.02,N/A
39.7300,229,193,89,2405,22.32,24.02,N/A
39.7325,233,201,82,4023,22.32,24.02,N/A
39.7350,233,196,82,4095,22.32,24.02,N/A
39.7375,223,185,101,2080,22.32,24.02,N/A
39.7400,223,172,99,322,22.32,24.02,N/A
39.7425,222,165,98,97,22.32,24.02,N/A
39.7450,228,187,90,16,22.32,24.02,N/A
39.7475,220,188,82,18,22.32,24.02,N/A
39.7500,235,190,74,1897,22.32,24.02,N/A
39.7525,230,202,80,3899,22.32,24.02,N/A
39.7550,236,197,79,4088,22.32,24.02,N/A
39.7575,228,203,70,2053,22.32,24.02,N/A
39.7600,232,170,91,314,22.32,24.02,N/A
39.7625,216,196,86,96,22.32,24.02,N/A
39.7650,224,180,81,19,22.32,24.02,N/A
39.7675,228,183,93,10,22.32,24.02,N/A
39.7700,221,192,75,1805,22.32,24.02,N/A
39.7725,229,196,69,3654,22.32,24.02,N/A
39.7750,224,199,80,4017,22.32,24.02,N/A
39.7775,224,197,83,2089,22.32,24.02,N/A
39.7800,224,193,81,325,22.32,24.02,N/A
39.7825,230,195,81,54,22.32,24.02,N/A
39.7850,228,196,77,17,22.32,24.02,N/A
39.7875,231,179,83,230,22.32,24.02,N/A
39.7900,226,164,91,1726,22.32,24.02,N/A
39.7925,229,184,81,4095,22.32,24.02,N/A
39.7950,228,179,94,4095,22.32,24.02,N/A
39.7975,229,199,87,1140,22.32,24.02,N/A
39.8000,227,200,82,331,22.32,24.02,N/A
39.8025,233,197,82,54,22.32,24.02,N/A
39.8050,230,189,83,19,22.32,24.02,N/A
39.8075,232,193,71,352,22.32,24.02,N/A
39.8100,224,199,83,1973,22.32,24.02,N/A
39.8125,232,196,73,4095,22.32,24.02,N/A
39.8150,231,192,102,4095,22.32,24.02,N/A
39.8175,225,182,87,1058,22.32,24.02,N/A
39.8200,228,186,90,306,22.32,24.02,N/A
39.8225,239,196,91,50,22.32,24.02,N/A
39.8250,230,192,88,22,22.32,24.02,N/A
39.8275,239,202,86,400,22.32,24.02,N/A
39.8300,226,193,89,2010,22.32,24.02,N/A
39.8325,238,196,89,4095,22.32,24.02,N/A
39.8350,234,192,78,4095,22.32,24.02,N/A
39.8375,228,199,78,1166,22.32,24.02,N/A
39.8400,229,191,100,336,22.32,24.02,N/A
39.8425,233,183,101,59,22.32,24.02,N/A
39.8450,219,171,94,21,22.32,24.02,N/A
39.8475,221,196,84,332,22.32,24.02,N/A
39.8500,225,199,87,1862,22.32,24.02,N/A
39.8525,240,194,76,4095,22.32,24.02,N/A
39.8550,228,193,87,4054,22.32,24.02,N/A
39.8575,239,206,75,1174,22.32,24.02,N/A
39.8600,227,193,80,338,22.32,24.02,N/A
39.8625,239,199,88,61,22.32,24.02,N/A
39.8650,226,178,103,22,22.32,24.02,N/A
39.8675,222,172,93,385,22.32,24.02,N/A
39.8700,222,173,89,2009,22.32,24.02,N/A
39.8725,224,188,99,4095,22.32,24.02,N/A
39.8750,219,192,87,4095,22.32,24.02,N/A
39.8775,232,204,75,1225,22.32,24.02,N/A
39.8800,230,201,67,353,22.32,24.02,N/A
39.8825,229,208,78,60,22.32,24.02,N/A
39.8850,233,195,91,23,22.32,24.02,N/A
39.8875,234,193,72,296,22.32,24.02,N/A
39.8900,234,197,86,1885,22.32,24.02,N/A
39.8925,218,187,81,4095,22.32,24.02,N/A
39.8950,222,185,89,4095,22.32,24.02,N/A
39.8975,234,184,90,1194,22.32,24.02,N/A
39.9000,227,185,90,338,22.32,24.02,N/A
39.9025,225,195,78,57,22.32,24.02,N/A
39.9050,229,198,83,24,22.32,24.02,N/A
39.9075,226,194,81,361,22.32,24.02,N/A
39.9100,233,195,82,1909,22.32,24.02,N/A
39.9125,240,195,82,4095,22.32,24.02,N/A
39.9150,226,191,102,3194,22.32,24.02,N/A
39.9175,227,175,90,1145,22.32,24.02,N/A
39.9200,227,179,83,179,22.32,24.02,N/A
39.9225,229,184,103,56,22.32,24.02,N/A
39.9250,230,190,68,14,22.32,24.02,N/A
39.9275,219,200,92,392,22.32,24.02,N/A
39.9300,215,193,82,2834,22.32,24.02,N/A
39.9325,225,198,85,4095,22.32,24.02,N/A
39.9350,231,200,81,3073,22.32,24.02,N/A
39.9375,240,192,77,1068,22.32,24.02,N/A
39.9400,236,200,79,164,22.32,24.02,N/A
39.9425,220,179,89,58,22.32,24.02,N/A
39.9450,228,184,85,14,22.32,24.02,N/A
39.9475,230,181,91,448,22.32,24.02,N/A
39.9500,226,182,88,2971,22.32,24.02,N/A
39.9525,226,192,94,4095,22.32,24.02,N/A
39.9550,232,201,84,3114,22.32,24.02,N/A
39.9575,227,184,88,1085,22.32,24.02,N/A
39.9600,238,196,85,169,22.32,24.02,N/A
39.9625,232,198,92,51,22.32,24.02,N/A
39.9650,229,195,92,13,22.32,24.02,N/A
39.9675,230,196,83,373,22.32,24.02,N/A
39.9700,229,182,88,2997,22.32,24.02,N/A
39.9725,232,186,87,4095,22.32,24.02,N/A
39.9750,227,201,72,3213,22.32,24.02,N/A
39.9775,222,199,91,1141,22.32,24.02,N/A
39.9800,228,208,75,185,22.32,24.02,N/A
39.9825,229,195,76,60,22.32,24.02,N/A
39.9850,232,198,89,12,22.32,24.02,N/A
39.9875,233,193,79,257,22.32,24.02,N/A
39.9900,236,204,75,2744,22.32,24.02,N/A
39.9925,222,188,101,4095,22.32,24.02,N/A
39.9950,225,183,96,3204,22.32,24.02,N/A
39.9975,223,180,99,1170,22.32,24.02,N/A
40.0000,225,186,90,184,22.32,24.02,N/A
40.0025,228,180,84,59,22.32,24.02,N/A
40.0050,226,198,93,16,22.32,24.02,N/A
40.0075,214,194,76,222,22.32,24.02,N/A
40.0100,227,199,87,2669,22.32,24.02,N/A
40.0125,233,197,77,4090,22.32,24.02,N/A
40.0150,230,200,83,2780,22.32,24.02,N/A
40.0175,231,190,79,904,22.32,24.02,N/A
40.0200,229,168,91,140,22.32,24.02,N/A
40.0225,225,180,83,42,22.32,24.02,N/A
40.0250,222,188,95,10,22.32,24.02,N/A
40.0275,231,178,84,88,22.32,24.02,N/A
40.0300,216,187,96,2302,22.32,24.02,N/A
40.0325,227,205,91,3786,22.32,24.02,N/A
40.0350,236,201,78,2832,22.32,24.02,N/A
40.0375,223,201,87,976,22.32,24.02,N/A
40.0400,234,198,79,154,22.32,24.02,N/A
40.0425,224,197,72,29,22.32,24.02,N/A
40.0450,229,196,89,12,22.32,24.02,N/A
40.0475,223,176,87,570,22.32,24.02,N/A
40.0500,229,181,83,2264,22.32,24.02,N/A
40.0525,226,183,86,3990,22.32,24.02,N/A
40.0550,229,201,80,2756,22.32,24.02,N/A
40.0575,232,196,77,472,22.32,24.02,N/A
40.0600,230,198,80,133,22.32,24.02,N/A
40.0625,231,202,82,24,22.32,24.02,N/A
40.0650,230,210,84,14,22.32,24.02,N/A
40.0675,232,203,87,566,22.32,24.02,N/A
40.0700,224,192,85,2184,22.32,24.02,N/A
40.0725,226,181,93,3991,22.32,24.02,N/A
40.0750,226,177,84,2920,22.32,24.02,N/A
40.0775,231,192,92,532,22.32,24.02,N/A
40.0800,229,192,90,154,22.32,24.02,N/A
40.0825,233,191,78,27,22.32,24.02,N/A
40.0850,234,200,80,15,22.32,24.02,N/A
40.0875,229,197,86,554,22.32,24.02,N/A
40.0900,219,192,80,2272,22.32,24.02,N/A
40.0925,229,204,84,4083,22.32,24.02,N/A
40.0950,220,194,78,2918,22.32,24.02,N/A
40.0975,221,181,88,532,22.32,24.02,N/A
40.1000,220,168,97,158,22.32,24.02,N/A
40.1025,222,191,92,32,22.32,24.02,N/A
40.1050,222,189,92,14,22.32,24.02,N/A
40.1075,229,201,89,579,22.32,24.02,N/A
40.1100,231,188,76,2337,22.32,24.02,N/A
40.1125,234,194,89,3831,22.32,24.02,N/A
40.1150,217,180,100,1915,22.32,24.02,N/A
40.1175,203,203,69,289,22.32,24.02,N/A
40.1200,199,210,71,83,22.32,24.02,N/A
40.1225,254,186,81,18,22.32,24.02,N/A
40.1250,247,184,63,9,22.32,24.02,N/A
40.1275,229,181,52,1535,22.32,24.02,N/A
40.1300,221,165,71,3365,22.32,24.02,N/A
40.1325,222,183,91,3856,22.32,24.02,N/A
40.1350,195,210,99,2096,22.32,24.02,N/A
40.1375,232,202,70,613,22.32,24.02,N/A
40.1400,266,184,80,101,22.32,24.02,N/A
40.1425,235,180,72,35,22.32,24.02,N/A
40.1450,227,193,86,8,22.32,24.02,N/A
40.1475,219,189,94,833,22.32,24.02,N/A
40.1500,234,155,78,3660,22.32,24.02,N/A
40.1525,224,177,62,4095,22.32,24.02,N/A
40.1550,226,177,84,2075,22.32,24.02,N/A
40.1575,231,192,92,600,22.32,24.02,N/A
40.1600,230,188,101,99,22.32,24.02,N/A
40.1625,236,174,92,36,22.32,24.02,N/A
40.1650,224,185,89,16,22.32,23.98,N/A
40.1675,234,188,81,821,22.32,23.98,N/A
40.1700,232,198,84,3480,22.32,23.98,N/A
40.1725,234,190,83,4095,22.32,23.98,N/A
40.1750,219,182,91,2457,22.32,23.98,N/A
40.1775,222,171,80,745,22.32,23.98,N/A
40.1800,221,189,102,112,22.32,23.98,N/A
40.1825,222,183,76,41,22.32,23.98,N/A
40.1850,217,195,89,9,22.32,23.98,N/A
40.1875,229,193,83,879,22.32,23.98,N/A
40.1900,234,196,79,3662,22.32,23.98,N/A
40.1925,224,197,79,4095,22.32,23.98,N/A
40.1950,236,197,77,2161,22.32,23.98,N/A
40.1975,228,190,94,628,22.32,23.98,N/A
40.2000,234,200,84,102,22.32,23.98,N/A
40.2025,222,162,98,35,22.32,23.98,N/A
40.2050,223,187,96,18,22.32,23.98,N/A
40.2075,224,191,93,1074,22.32,23.98,N/A
40.2100,213,196,89,3654,22.32,23.98,N/A
40.2125,230,190,74,4095,22.32,23.98,N/A
40.2150,241,191,73,2340,22.32,23.98,N/A
40.2175,232,188,72,694,22.32,23.98,N/A
40.2200,223,201,85,112,22.32,23.98,N/A
40.2225,230,166,85,42,22.32,23.98,N/A
40.2250,217,172,86,18,22.32,23.98,N/A
40.2275,224,178,85,784,22.32,23.98,N/A
40.2300,226,190,85,3746,22.32,23.98,N/A
40.2325,231,187,94,4095,22.32,23.98,N/A
40.2350,234,188,80,2301,22.32,23.98,N/A
40.2375,231,196,82,670,22.32,23.98,N/A
40.2400,233,195,86,99,22.32,23.98,N/A
40.2425,230,200,84,26,22.32,23.98,N/A
40.2450,228,182,87,18,22.32,23.98,N/A
40.2475,229,198,75,1010,22.32,23.98,N/A
40.2500,235,206,72,3587,22.32,23.98,N/A
40.2525,221,185,97,4095,22.32,23.98,N/A
40.2550,226,177,99,2329,22.32,23.98,N/A
40.2575,224,167,103,700,22.32,23.98,N/A
40.2600,213,184,72,110,22.32,23.98,N/A
40.2625,221,195,101,34,22.32,23.98,N/A
40.2650,228,192,87,13,22.32,23.98,N/A
40.2675,230,197,74,1031,22.32,23.98,N/A
40.2700,224,193,74,3771,22.32,23.98,N/A
40.2725,237,196,84,4095,22.32,23.98,N/A
40.2750,227,180,95,2553,22.32,23.98,N/A
40.2775,223,181,84,772,22.32,23.98,N/A
40.2800,222,176,95,129,22.32,23.98,N/A
40.2825,226,192,76,40,22.32,23.98,N/A
40.2850,227,196,89,22,22.32,23.98,N/A
40.2875,230,200,84,1058,22.32,23.98,N/A
40.2900,230,195,90,3751,22.32,23.98,N/A
40.2925,233,185,79,4095,22.32,23.98,N/A
40.2950,229,200,79,2579,22.32,23.98,N/A
40.2975,225,195,82,424,22.32,23.98,N/A
40.3000,227,200,83,115,22.32,23.98,N/A
